id_jednostki	id_gracza	nazwa	lok_x	lok_y
8705	123	mag wody	161	5
8706	182	architekt	61	122
8707	58	robotnik	36	147
8708	66	drwal	120	189
8709	124	mag ziemi	179	164
8710	124	zwiadowca	94	26
8711	32	piechur	157	55
8712	137	robotnik	168	176
8713	141	piechur	113	157
8714	60	piechur	91	11
8715	12	wysoki elf-gwardzista	112	47
8716	5	piechur	82	86
8717	21	katapulta	184	80
8718	62	artylerzysta	2	13
8719	195	architekt	149	10
8720	158	robotnik	135	20
8721	22	drwal	125	100
8722	182	ciemny elf	114	192
8723	62	mag powietrza	2	131
8724	68	kawalerzysta	72	192
8725	32	artylerzysta	57	173
8726	153	pikinier	191	8
8727	169	mag ognia	10	118
8728	95	piechur	27	37
8729	152	lucznik	4	10
8730	46	piechur	147	32
8731	199	pikinier	53	167
8732	57	piechur	65	121
8733	33	robotnik	2	107
8734	199	artylerzysta	95	36
8735	37	katapulta	73	79
8736	25	lucznik	65	30
8737	143	mag powietrza	188	72
8738	50	robotnik	83	161
8739	118	lekki jezdziec	119	74
8740	25	robotnik	106	106
8741	62	architekt	64	109
8742	50	pikinier	57	30
8743	10	lucznik	69	10
8744	20	drwal	134	52
8745	43	pikinier	40	199
8746	197	mag powietrza	186	7
8747	96	piechur	123	66
8748	53	robotnik	127	148
8749	149	artylerzysta	74	24
8750	61	mag ziemi	55	180
8751	29	lekki jezdziec	14	196
8752	166	mag powietrza	18	187
8753	173	kusznik	196	34
8754	157	robotnik	186	148
8755	69	artylerzysta	58	77
8756	123	topornik	38	136
8757	47	pikinier	130	155
8758	195	robotnik	117	70
8759	138	piechur	60	193
8760	119	kusznik	191	114
8761	110	pikinier	3	38
8762	28	architekt	72	155
8763	38	pikinier	144	85
8764	90	robotnik	82	50
8765	166	troll	156	91
8766	56	lekki jezdziec	186	117
8767	181	kawalerzysta	52	100
8768	8	lesny elf	132	104
8769	20	balista	61	129
8770	129	lekki jezdziec	62	123
8771	200	robotnik	92	112
8772	27	drwal	11	135
8773	14	ciemny elf	55	37
8774	195	pikinier	13	6
8775	92	kaplan	21	45
8776	66	robotnik	108	8
8777	33	ciemny elf	160	129
8778	111	kawalerzysta	148	181
8779	17	katapulta	182	53
8780	20	robotnik	101	74
8781	173	konny lucznik	112	25
8782	89	drwal	197	159
8783	103	balista	176	92
8784	27	kaplan	107	120
8785	22	kusznik	184	13
8786	130	robotnik	71	191
8787	78	lucznik	101	38
8788	95	lucznik	75	40
8789	152	wysoki elf-gwardzista	11	124
8790	170	mag powietrza	54	129
8791	65	piechur	88	113
8792	123	robotnik	161	173
8793	126	lucznik	7	113
8794	15	pikinier	77	68
8795	84	artylerzysta	65	0
8796	54	robotnik	94	136
8797	93	topornik	170	144
8798	195	lekki jezdziec	54	91
8799	146	katapulta	34	80
8800	99	lucznik	103	187
8801	83	lesny elf	34	51
8802	126	lesny elf	199	51
8803	193	mag ziemi	112	198
8804	55	kawalerzysta	72	63
8805	198	drwal	20	94
8806	124	balista	115	108
8807	198	zwiadowca	18	163
8808	59	mag ziemi	122	29
8809	37	kusznik	196	108
8810	7	piechur	93	116
8811	200	drwal	21	143
8812	25	konny lucznik	178	104
8813	165	piechur	149	162
8814	39	kusznik	68	42
8815	85	artylerzysta	44	34
8816	179	robotnik	88	169
8817	1	piechur	151	28
8818	177	robotnik	69	29
8819	198	artylerzysta	24	189
8820	56	piechur	117	65
8821	152	robotnik	130	28
8822	179	zwiadowca	85	132
8823	28	topornik	53	167
8824	135	robotnik	106	112
8825	35	balista	52	66
8826	45	pikinier	192	88
8827	151	topornik	180	59
8828	37	topornik	164	108
8829	133	piechur	71	9
8830	10	kusznik	114	76
8831	49	kawalerzysta	117	52
8832	130	pikinier	149	184
8833	139	mag ognia	123	197
8834	194	topornik	125	22
8835	192	lucznik	137	168
8836	146	robotnik	103	36
8837	52	architekt	163	78
8838	156	kusznik	101	149
8839	35	kawalerzysta	155	142
8840	23	piechur	159	63
8841	50	pikinier	62	60
8842	52	lekki jezdziec	98	50
8843	126	piechur	181	156
8844	195	elfi czarodziej	72	55
8845	96	kawalerzysta	109	188
8846	2	lekki jezdziec	124	52
8847	91	pikinier	196	54
8848	65	kusznik	30	105
8849	88	pikinier	113	14
8850	86	robotnik	151	53
8851	106	kawalerzysta	37	76
8852	17	elfi czarodziej	104	54
8853	25	artylerzysta	68	123
8854	124	lucznik	15	52
8855	168	pikinier	157	144
8856	79	kusznik	120	103
8857	32	artylerzysta	93	88
8858	172	artylerzysta	104	98
8859	18	topornik	43	153
8860	64	robotnik	20	0
8861	185	paladyn	99	177
8862	11	pikinier	15	44
8863	9	lucznik	143	185
8864	66	balista	66	58
8865	133	lucznik	91	110
8866	141	robotnik	65	58
8867	139	kusznik	30	68
8868	198	kusznik	155	53
8869	116	pikinier	63	190
8870	23	artylerzysta	97	62
8871	49	lucznik	131	165
8872	2	lucznik	103	63
8873	185	mag ziemi	150	165
8874	152	kusznik	47	65
8875	186	drwal	186	64
8876	103	robotnik	162	20
8877	182	pikinier	89	160
8878	8	lucznik	142	169
8879	54	kawalerzysta	105	144
8880	137	lesny elf	157	188
8881	197	paladyn	79	197
8882	197	pikinier	122	64
8883	141	piechur	62	113
8884	141	lucznik	27	116
8885	98	lucznik	199	193
8886	83	kawalerzysta	15	93
8887	152	pikinier	148	56
8888	58	piechur	80	112
8889	21	pikinier	186	67
8890	174	kusznik	39	22
8891	75	piechur	189	4
8892	42	piechur	78	145
8893	84	balista	158	182
8894	124	pikinier	84	176
8895	107	robotnik	38	30
8896	187	balista	101	41
8897	94	lucznik	39	104
8898	185	kusznik	66	92
8899	46	lekki jezdziec	170	113
8900	199	drwal	107	88
8901	183	lucznik	184	43
8902	112	drwal	163	12
8903	108	pikinier	30	191
8904	22	piechur	41	16
8905	199	topornik	79	66
8906	18	mag powietrza	16	18
8907	151	lucznik	138	106
8908	163	lekki jezdziec	155	199
8909	154	paladyn	63	82
8910	171	mag ziemi	54	23
8911	170	pikinier	14	197
8912	53	paladyn	8	72
8913	77	lucznik	55	184
8914	156	lucznik	83	107
8915	149	kusznik	141	25
8916	178	robotnik	109	38
8917	150	artylerzysta	44	160
8918	159	balista	126	128
8919	30	robotnik	131	65
8920	151	kawalerzysta	12	65
8921	79	lucznik	53	181
8922	200	drwal	2	156
8923	105	robotnik	164	5
8924	178	architekt	148	71
8925	13	mag powietrza	110	180
8926	104	drwal	81	136
8927	20	lekki jezdziec	39	67
8928	33	piechur	94	168
8929	103	mag powietrza	67	190
8930	148	lekki jezdziec	76	163
8931	162	drwal	153	76
8932	185	architekt	184	75
8933	103	topornik	148	124
8934	177	mag ziemi	185	127
8935	73	robotnik	75	11
8936	197	ciemny elf	26	50
8937	150	topornik	110	56
8938	152	balista	74	194
8939	20	katapulta	150	70
8940	94	architekt	80	26
8941	200	kusznik	122	33
8942	178	robotnik	151	185
8943	153	drwal	125	185
8944	169	pikinier	68	30
8945	28	robotnik	128	190
8946	138	piechur	6	90
8947	101	drwal	183	62
8948	15	topornik	15	129
8949	119	topornik	102	115
8950	119	robotnik	147	96
8951	11	kusznik	54	119
8952	39	konny lucznik	76	55
8953	61	zwiadowca	78	161
8954	120	piechur	138	172
8955	187	robotnik	164	57
8956	84	topornik	135	32
8957	29	mag powietrza	65	105
8958	38	lekki jezdziec	149	177
8959	71	piechur	40	141
8960	186	mag ognia	62	159
8961	87	piechur	151	105
8962	12	robotnik	184	89
8963	155	robotnik	0	194
8964	10	lucznik	151	160
8965	200	mag ziemi	95	86
8966	170	paladyn	18	47
8967	54	balista	191	18
8968	106	kusznik	159	143
8969	74	artylerzysta	151	137
8970	128	katapulta	80	30
8971	42	topornik	105	39
8972	137	piechur	76	13
8973	34	mag ognia	31	9
8974	145	balista	166	24
8975	27	robotnik	26	23
8976	192	robotnik	114	75
8977	145	piechur	154	173
8978	7	piechur	125	144
8979	86	kawalerzysta	44	194
8980	147	kaplan	34	79
8981	188	robotnik	9	179
8982	187	lekki jezdziec	87	116
8983	152	drwal	74	119
8984	166	drwal	113	46
8985	137	lucznik	178	174
8986	21	kusznik	114	192
8987	118	lucznik	63	62
8988	136	lucznik	65	55
8989	46	elfi czarodziej	122	45
8990	198	piechur	123	85
8991	172	lesny elf	141	180
8992	179	robotnik	108	47
8993	136	robotnik	90	181
8994	135	lekki jezdziec	105	127
8995	112	robotnik	37	91
8996	137	lucznik	144	75
8997	138	lekki jezdziec	173	101
8998	193	robotnik	164	124
8999	174	lucznik	78	150
9000	162	topornik	189	113
9001	179	pikinier	116	154
9002	183	topornik	11	93
9003	17	robotnik	133	103
9004	144	lucznik	177	145
9005	141	kusznik	67	78
9006	123	mag wody	132	160
9007	187	pikinier	11	87
9008	12	mag powietrza	198	127
9009	18	balista	147	85
9010	192	pikinier	72	138
9011	131	topornik	55	104
9012	16	architekt	188	63
9013	157	lekki jezdziec	192	138
9014	9	balista	74	21
9015	159	mag ognia	2	106
9016	37	topornik	104	95
9017	68	pikinier	146	95
9018	151	kusznik	176	128
9019	73	mag wody	148	83
9020	94	lesny elf	158	16
9021	131	mag powietrza	184	163
9022	63	pikinier	21	12
9023	178	architekt	72	174
9024	186	pikinier	96	180
9025	177	balista	4	3
9026	9	piechur	134	131
9027	187	katapulta	153	83
9028	54	pikinier	156	13
9029	186	pikinier	11	89
9030	186	robotnik	110	52
9031	84	lucznik	92	184
9032	169	balista	14	48
9033	1	pikinier	17	0
9034	104	robotnik	146	112
9035	165	katapulta	91	5
9036	162	kawalerzysta	4	41
9037	157	architekt	191	193
9038	34	pikinier	49	9
9039	121	paladyn	125	83
9040	146	katapulta	47	22
9041	152	balista	194	98
9042	97	lucznik	1	17
9043	137	lucznik	193	113
9044	188	zwiadowca	76	62
9045	1	kaplan	2	10
9046	56	balista	140	166
9047	5	piechur	172	194
9048	28	drwal	52	98
9049	155	drwal	62	139
9050	102	topornik	184	171
9051	12	lekki jezdziec	80	192
9052	9	robotnik	2	150
9053	30	lucznik	83	2
9054	11	piechur	63	91
9055	119	balista	54	125
9056	133	zwiadowca	103	7
9057	68	paladyn	1	87
9058	152	pikinier	65	109
9059	127	pikinier	175	156
9060	7	topornik	191	10
9061	196	robotnik	133	128
9062	178	mag wody	29	93
9063	78	mag ognia	26	12
9064	135	balista	7	126
9065	142	piechur	64	157
9066	45	kawalerzysta	30	73
9067	46	robotnik	138	68
9068	17	lekki jezdziec	90	43
9069	100	drwal	64	66
9070	67	robotnik	104	97
9071	177	pikinier	43	77
9072	137	zwiadowca	82	154
9073	82	zwiadowca	113	156
9074	49	robotnik	33	144
9075	23	architekt	1	46
9076	38	elfi czarodziej	132	88
9077	191	goniec	42	167
9078	158	topornik	176	73
9079	181	paladyn	67	151
9080	174	topornik	184	83
9081	112	lucznik	55	149
9082	59	lucznik	137	121
9083	27	balista	49	1
9084	86	pikinier	105	45
9085	40	mag wody	194	138
9086	118	lucznik	54	145
9087	48	topornik	119	72
9088	40	artylerzysta	86	16
9089	10	piechur	128	112
9090	104	mag ziemi	162	123
9091	37	robotnik	10	20
9092	3	balista	9	15
9093	143	wysoki elf-gwardzista	31	144
9094	112	drwal	146	77
9095	120	pikinier	172	82
9096	182	piechur	65	61
9097	176	lucznik	32	159
9098	159	pikinier	0	145
9099	28	artylerzysta	46	4
9100	30	mag wody	93	157
9101	47	lesny elf	99	22
9102	81	lekki jezdziec	160	119
9103	130	lucznik	44	186
9104	27	drwal	141	109
9105	43	pikinier	111	136
9106	7	pikinier	118	69
9107	137	kawalerzysta	8	61
9108	124	kaplan	110	84
9109	118	konny lucznik	168	58
9110	135	artylerzysta	22	41
9111	159	pikinier	57	142
9112	198	robotnik	29	46
9113	46	piechur	99	88
9114	61	piechur	184	132
9115	9	kusznik	21	150
9116	150	kaplan	28	158
9117	150	kawalerzysta	5	82
9118	163	lesny elf	56	165
9119	16	paladyn	178	14
9120	124	drwal	56	148
9121	71	mag wody	81	75
9122	75	topornik	98	183
9123	180	paladyn	81	75
9124	137	kaplan	118	137
9125	158	pikinier	50	32
9126	182	lekki jezdziec	194	143
9127	182	konny lucznik	74	32
9128	111	robotnik	111	12
9129	58	drwal	8	184
9130	75	pikinier	80	43
9131	24	mag wody	119	175
9132	39	artylerzysta	178	118
9133	132	katapulta	70	34
9134	173	lekki jezdziec	118	196
9135	96	ifryt	5	61
9136	98	kusznik	4	98
9137	3	konny lucznik	149	109
9138	197	artylerzysta	42	96
9139	53	zwiadowca	69	184
9140	31	piechur	51	169
9141	180	pikinier	188	57
9142	69	artylerzysta	180	114
9143	111	ciemny elf	11	85
9144	106	konny lucznik	140	27
9145	110	robotnik	154	143
9146	46	topornik	100	110
9147	154	szpieg	185	78
9148	59	mag wody	48	120
9149	90	topornik	104	23
9150	160	robotnik	66	18
9151	4	piechur	12	94
9152	1	mag wody	172	121
9153	99	pikinier	102	20
9154	77	lucznik	90	183
9155	96	architekt	55	40
9156	142	mag ognia	29	39
9157	33	kusznik	192	120
9158	101	katapulta	55	193
9159	133	topornik	187	198
9160	140	piechur	189	10
9161	137	mag ognia	15	75
9162	149	drwal	147	29
9163	51	konny lucznik	70	104
9164	93	architekt	102	199
9165	191	wysoki elf-gwardzista	59	16
9166	180	drwal	112	4
9167	32	robotnik	59	6
9168	66	drwal	63	0
9169	99	robotnik	50	103
9170	170	topornik	22	87
9171	103	kawalerzysta	86	58
9172	60	balista	194	188
9173	57	mag ziemi	73	128
9174	3	wysoki elf-gwardzista	173	162
9175	77	lucznik	5	163
9176	86	kaplan	61	170
9177	188	lesny elf	64	107
9178	78	kusznik	71	97
9179	92	goniec	185	193
9180	88	kusznik	127	90
9181	86	mag powietrza	138	150
9182	89	lucznik	85	2
9183	115	mag wody	28	114
9184	5	architekt	3	169
9185	13	lucznik	33	36
9186	131	drwal	70	80
9187	131	architekt	129	21
9188	12	lucznik	56	170
9189	31	topornik	136	74
9190	113	lekki jezdziec	70	190
9191	96	lekki jezdziec	39	94
9192	39	balista	170	156
9193	111	lucznik	31	197
9194	21	topornik	53	66
9195	77	mag powietrza	64	181
9196	102	kaplan	16	114
9197	191	topornik	128	72
9198	96	robotnik	100	167
9199	10	piechur	121	33
9200	148	kusznik	15	30
9201	124	drwal	78	140
9202	80	kaplan	143	120
9203	166	lekki jezdziec	184	89
9204	154	pikinier	162	60
9205	171	zwiadowca	8	159
9206	190	mag powietrza	116	109
9207	195	balista	110	139
9208	108	kaplan	185	77
9209	22	lucznik	175	46
9210	74	mag powietrza	125	62
9211	135	balista	77	19
9212	113	topornik	157	73
9213	104	pikinier	165	188
9214	155	artylerzysta	78	31
9215	130	robotnik	146	73
9216	173	topornik	7	146
9217	5	robotnik	43	109
9218	83	piechur	51	28
9219	23	topornik	55	46
9220	26	katapulta	2	148
9221	170	lucznik	69	29
9222	167	drwal	16	77
9223	111	piechur	34	141
9224	61	robotnik	121	135
9225	67	piechur	36	165
9226	152	artylerzysta	182	89
9227	171	kusznik	158	126
9228	193	pikinier	13	148
9229	66	lucznik	79	134
9230	49	piechur	84	121
9231	196	balista	149	3
9232	67	topornik	147	152
9233	17	piechur	97	94
9234	166	pikinier	75	11
9235	99	piechur	139	6
9236	136	paladyn	187	89
9237	141	kawalerzysta	4	70
9238	140	lucznik	182	17
9239	116	kawalerzysta	24	47
9240	115	robotnik	3	109
9241	98	paladyn	32	36
9242	164	balista	136	14
9243	196	paladyn	34	102
9244	69	robotnik	92	142
9245	34	balista	170	159
9246	93	artylerzysta	76	126
9247	104	architekt	43	152
9248	26	elfi czarodziej	119	135
9249	98	kusznik	175	29
9250	34	drwal	121	60
9251	181	drwal	148	30
9252	187	kusznik	89	3
9253	130	topornik	56	59
9254	197	robotnik	150	169
9255	29	kusznik	45	143
9256	19	architekt	153	196
9257	136	robotnik	184	196
9258	94	konny lucznik	165	158
9259	81	drwal	68	0
9260	99	architekt	41	119
9261	81	pikinier	87	172
9262	26	lucznik	94	96
9263	94	artylerzysta	112	180
9264	172	katapulta	191	47
9265	78	pikinier	173	24
9266	4	robotnik	186	8
9267	35	piechur	174	5
9268	125	mag ziemi	13	173
9269	111	robotnik	61	167
9270	38	pikinier	170	128
9271	111	mag powietrza	105	136
9272	192	pikinier	99	159
9273	71	robotnik	110	176
9274	160	kawalerzysta	88	5
9275	111	piechur	99	53
9276	107	kaplan	137	133
9277	87	robotnik	138	131
9278	57	lucznik	71	50
9279	187	balista	75	5
9280	98	lucznik	91	153
9281	121	piechur	17	51
9282	118	drwal	0	79
9283	27	pikinier	99	150
9284	92	lucznik	143	107
9285	80	lucznik	19	59
9286	24	troll	144	100
9287	108	ifryt	13	117
9288	192	kawalerzysta	100	176
9289	131	robotnik	169	176
9290	177	drwal	1	134
9291	187	balista	186	9
9292	10	kawalerzysta	39	175
9293	66	topornik	184	1
9294	36	lucznik	192	0
9295	55	piechur	16	129
9296	157	artylerzysta	89	187
9297	147	robotnik	198	128
9298	168	artylerzysta	126	165
9299	24	pikinier	123	193
9300	184	pikinier	18	90
9301	194	robotnik	0	44
9302	178	robotnik	89	20
9303	91	lesny elf	174	169
9304	92	pikinier	129	151
9305	177	piechur	100	64
9306	181	pikinier	188	160
9307	166	elfi czarodziej	153	33
9308	116	balista	71	101
9309	69	lekki jezdziec	171	140
9310	68	kusznik	79	42
9311	166	pikinier	67	158
9312	41	topornik	79	192
9313	139	robotnik	179	192
9314	105	lekki jezdziec	183	154
9315	124	pikinier	73	36
9316	156	robotnik	0	53
9317	54	drwal	129	16
9318	102	robotnik	125	65
9319	162	paladyn	87	43
9320	198	katapulta	179	43
9321	191	lucznik	129	10
9322	71	robotnik	195	107
9323	52	balista	88	197
9324	59	lekki jezdziec	28	37
9325	38	zwiadowca	194	24
9326	167	topornik	134	89
9327	71	lucznik	171	120
9328	115	piechur	136	59
9329	56	lucznik	91	157
9330	91	piechur	193	122
9331	90	architekt	96	18
9332	1	ciemny elf	75	160
9333	140	piechur	153	99
9334	16	mag powietrza	187	59
9335	81	piechur	177	132
9336	133	piechur	1	9
9337	133	katapulta	86	182
9338	178	drwal	119	142
9339	24	ciemny elf	154	32
9340	172	piechur	175	192
9341	36	zwiadowca	24	119
9342	126	lekki jezdziec	124	35
9343	93	robotnik	15	8
9344	81	drwal	9	136
9345	49	troll	89	151
9346	199	piechur	20	176
9347	34	mag wody	152	85
9348	70	piechur	31	167
9349	20	kaplan	181	162
9350	123	katapulta	99	80
9351	186	goniec	158	168
9352	167	lucznik	123	130
9353	141	piechur	80	185
9354	70	lucznik	117	118
9355	161	robotnik	43	34
9356	178	topornik	181	177
9357	173	topornik	87	94
9358	115	piechur	27	42
9359	46	paladyn	183	22
9360	200	balista	93	99
9361	87	lekki jezdziec	76	31
9362	97	drwal	118	63
9363	49	mag ziemi	29	98
9364	37	wysoki elf-gwardzista	137	84
9365	181	kusznik	74	12
9366	166	artylerzysta	47	12
9367	193	topornik	14	75
9368	3	topornik	82	96
9369	84	konny lucznik	2	94
9370	17	kusznik	151	73
9371	36	drwal	81	50
9372	33	konny lucznik	163	79
9373	85	robotnik	149	27
9374	118	robotnik	20	103
9375	61	balista	57	139
9376	141	balista	152	90
9377	93	balista	131	17
9378	183	lesny elf	7	141
9379	56	pikinier	56	156
9380	170	katapulta	2	163
9381	141	pikinier	169	1
9382	192	topornik	15	157
9383	67	pikinier	160	162
9384	40	architekt	132	160
9385	141	katapulta	163	103
9386	125	balista	40	160
9387	13	pikinier	153	164
9388	79	drwal	50	86
9389	182	lekki jezdziec	119	56
9390	85	pikinier	187	129
9391	193	drwal	176	120
9392	41	lucznik	7	126
9393	74	elfi czarodziej	48	123
9394	167	elfi czarodziej	169	0
9395	148	artylerzysta	179	96
9396	167	kusznik	67	116
9397	191	architekt	69	167
9398	101	drwal	67	178
9399	14	lekki jezdziec	78	48
9400	31	balista	22	163
9401	121	katapulta	117	103
9402	9	architekt	104	88
9403	172	lucznik	107	112
9404	152	drwal	74	115
9405	135	pikinier	21	92
9406	95	architekt	149	77
9407	39	topornik	192	176
9408	144	artylerzysta	26	20
9409	41	kawalerzysta	198	115
9410	91	konny lucznik	68	31
9411	123	lucznik	58	166
9412	133	topornik	106	62
9413	19	mag powietrza	38	112
9414	34	lekki jezdziec	152	128
9415	162	mag powietrza	57	177
9416	77	kawalerzysta	133	45
9417	164	piechur	8	142
9418	43	robotnik	184	106
9419	44	drwal	148	31
9420	164	pikinier	75	15
9421	100	balista	135	126
9422	79	pikinier	16	194
9423	54	pikinier	54	114
9424	74	lekki jezdziec	38	15
9425	132	pikinier	159	101
9426	148	kaplan	12	131
9427	177	robotnik	61	113
9428	119	kusznik	185	22
9429	47	kusznik	45	157
9430	23	kusznik	79	78
9431	118	drwal	79	5
9432	116	balista	163	95
9433	35	mag wody	124	98
9434	5	pikinier	176	18
9435	61	zwiadowca	55	136
9436	28	goniec	152	26
9437	127	mag ognia	98	1
9438	86	zwiadowca	60	66
9439	190	paladyn	58	170
9440	26	artylerzysta	139	149
9441	22	katapulta	166	159
9442	76	artylerzysta	60	171
9443	195	architekt	144	120
9444	190	kusznik	72	188
9445	169	pikinier	186	114
9446	124	zwiadowca	128	131
9447	171	architekt	197	140
9448	196	paladyn	101	70
9449	83	elfi czarodziej	163	158
9450	36	pikinier	52	43
9451	132	kaplan	170	22
9452	2	robotnik	33	126
9453	113	drwal	136	1
9454	132	drwal	138	196
9455	83	pikinier	91	31
9456	189	piechur	50	60
9457	185	topornik	147	113
9458	92	pikinier	69	94
9459	105	piechur	21	130
9460	176	zwiadowca	35	22
9461	113	robotnik	154	27
9462	111	mag powietrza	116	91
9463	191	pikinier	181	47
9464	44	topornik	81	190
9465	132	zwiadowca	57	89
9466	153	lucznik	67	89
9467	44	drwal	122	16
9468	175	mag wody	126	47
9469	9	architekt	165	133
9470	185	kusznik	176	98
9471	192	paladyn	80	36
9472	82	robotnik	15	58
9473	172	troll	63	151
9474	174	robotnik	134	81
9475	184	artylerzysta	130	51
9476	200	robotnik	135	76
9477	95	robotnik	11	40
9478	33	artylerzysta	127	181
9479	37	pikinier	19	130
9480	54	lekki jezdziec	89	178
9481	199	topornik	18	12
9482	167	robotnik	7	42
9483	22	pikinier	4	24
9484	132	balista	87	175
9485	58	robotnik	78	13
9486	115	pikinier	150	147
9487	159	drwal	190	9
9488	18	kaplan	110	101
9489	17	balista	130	73
9490	141	kusznik	3	142
9491	180	piechur	192	74
9492	9	katapulta	30	4
9493	8	mag wody	26	11
9494	25	kaplan	150	27
9495	134	piechur	47	66
9496	139	lekki jezdziec	75	19
9497	190	pikinier	195	100
9498	143	paladyn	190	61
9499	46	lucznik	11	164
9500	194	kusznik	186	43
9501	192	architekt	176	44
9502	13	lekki jezdziec	67	169
9503	183	balista	132	74
9504	33	robotnik	139	23
9505	183	artylerzysta	167	81
9506	67	robotnik	24	98
9507	128	balista	167	8
9508	96	robotnik	162	43
9509	175	lucznik	128	137
9510	163	mag ziemi	14	158
9511	30	artylerzysta	156	77
9512	15	pikinier	125	16
9513	142	lucznik	128	2
9514	128	drwal	67	183
9515	160	drwal	21	0
9516	194	mag powietrza	154	96
9517	61	mag powietrza	107	65
9518	14	goniec	27	57
9519	51	kusznik	156	185
9520	106	mag powietrza	39	6
9521	2	topornik	50	174
9522	112	mag ognia	36	189
9523	51	drwal	86	181
9524	170	lekki jezdziec	138	146
9525	84	pikinier	134	171
9526	66	lekki jezdziec	61	116
9527	49	katapulta	43	152
9528	58	robotnik	178	20
9529	8	robotnik	14	33
9530	62	lekki jezdziec	92	55
9531	95	topornik	122	9
9532	75	robotnik	53	107
9533	164	katapulta	62	145
9534	133	mag ziemi	16	164
9535	170	piechur	37	102
